state_id,state,year,union_density,num_strikes,left_wing,state_pop,manufact,real_median_in,num_firms,manufact_per,rtw,rtw_year,ln_state_pop,ln_manufact,ln_num_firms,ln_real_median_in,num_esops_form_5500
1,AK,1999,20.4,1,1,619500,13200,90910,15822,2.13075060532688,0,0,13.3366679800513,9.48797210857446,9.66915665558134,11.4176252851159,NA
1,AK,2000,21.9,0,1,626932,12100,90360,15928,1.93003387927239,0,0,13.3485933607831,9.40096073158483,9.67583384574403,11.4115569705819,13
1,AK,2001,22.1,0,1,633630,11700,95920,15956,1.84650347994887,0,0,13.3592204668463,9.36734412078585,9.6775902130253,11.4712697897014,13
1,AK,2002,24.5,0,1,643786,11200,87160,15986,1.73970853668766,0,0,13.3751216517266,9.32366905728319,9.67946861818596,11.3755007890586,12
1,AK,2003,22.5,0,0,648818,11600,83860,16315,1.7878665511746,0,0,13.382907524925,9.35876037709446,9.69984020902742,11.3369040207248,13
1,AK,2004,20.3,0,0,655435,12300,86900,16513,1.87661629299625,0,0,13.3930544163233,9.41735454136051,9.71190322846299,11.3725133112535,15
1,AK,2005,22.9,0,0,663661,12600,85730,16817,1.89855965621002,0,0,13.4055267559189,9.44145209293957,9.73014555852275,11.3589581016728,16
1,AK,2006,22.4,0,0,669488,13200,84100,16713,1.97165595201109,0,0,13.414268520129,9.48797210857446,9.72394213868892,11.339761845961,18
1,AK,2007,23.9,0,0,677325,13200,91550,16786,1.94884287454324,0,0,13.4259064957871,9.48797210857446,9.72830048464277,11.4246405501027,21
1,AK,2008,23.7,0,0,682297,13100,89710,16529,1.91998499187304,0,0,13.433220325901,9.48036750918924,9.71287169291735,11.4043375245533,18
1,AK,2009,22.4,0,0,698473,13000,86710,16418,1.86120293840993,0,0,13.4566518026729,9.47270463644367,9.70613357290821,11.3703244963712,19
1,AK,2010,23.2,0,0,710231,12800,80320,16462,1.80223054189412,0,0,13.4733455482147,9.45720044990771,9.70880997353259,11.2937739349256,22
1,AK,2011,22.2,0,0,722718,13900,77340,16458,1.9232951164908,0,0,13.4907743835612,9.53964411911878,9.70856696016566,11.2559665651613,22
1,AK,2012,22.5,0,0,731081,14100,84090,16656,1.92865086084852,0,0,13.5022795397068,9.55393007636626,9.72052579085475,11.3396429328269,23
1,AK,2013,23,0,0,735132,14400,94600,16733,1.95883188325362,0,0,13.507805353907,9.57498348556409,9.72513809649457,11.45741275504,24
1,AK,2014,22.7,0,0,736760,14500,87040,16841,1.96807644280363,0,0,13.510017473633,9.58190392840867,9.73157166845605,11.3741230620898,25
1,AK,2015,19.7,0,0,731228,14300,96750,16952,1.95561439113382,0,0,13.5024805916055,9.568014816248,9.73814109994814,11.479885610892,24
1,AK,2016,18.5,0,0,741894,13700,96680,17059,1.84662498955376,0,0,13.5169616548016,9.52515111181622,9.74443320268052,11.4791618348174,25
1,AK,2017,18,0,0,739795,13200,97850,17147,1.78427807703485,0,0,13.5141283997743,9.48797210857446,9.74957851017885,11.4911909728242,23
1,AK,2018,18.4,0,0,735139,12600,84540,17242,1.71396157733435,0,0,13.5078148759611,9.44145209293957,9.75510354676987,11.3449800741208,24
1,AK,2019,17.3,0,0,731545,13100,95010,17365,1.79073057706635,0,0,13.5029140149801,9.48036750918924,9.76221196517817,11.4617374282008,24
1,AK,2020,17.7,0,0,733391,11800,89650,17169,1.60896438598238,0,0,13.5054342629324,9.37585481045376,9.75086071107721,11.4036684790333,26
1,AK,2021,15.7,0,0,732673,12200,93150,17690,1.66513574268466,0,0,13.5044547694623,9.40919123072135,9.78075478715383,11.4419663760297,24
2,AL,1999,11,2,1,4369862,357700,64120,80687,8.18561318412343,1,0,15.2902419876258,12.7874499252471,11.2983327508231,11.0685116067235,NA
2,AL,2000,9.8,1,1,4447100,351500,60570,79852,7.90402734366216,1,0,15.3077627563099,12.7699649902329,11.2879302002925,11.011554999975,80
2,AL,2001,10,0,1,4468912,325600,58790,78797,7.28588971991393,1,0,15.3126555365156,12.6934249131105,11.2746302040553,10.9817270513963,83
2,AL,2002,9.1,0,1,4486508,307500,62100,78710,6.85388279704394,1,0,15.3165852288458,12.6362303662287,11.2735254911365,11.0365012679216,82
2,AL,2003,8.1,0,0,4500752,293900,60270,78645,6.53001987223468,1,0,15.3197550518902,12.590994852407,11.2726993336747,11.0065897464771,76
2,AL,2004,9.8,0,0,4530182,291700,57810,79426,6.4390348997016,1,0,15.3262726732526,12.5834811558558,11.2825810495526,10.9649170500765,68
2,AL,2005,10.2,1,0,4557808,298800,56980,80163,6.55578295531536,1,0,15.3323523641621,12.6075297322408,11.2918173407681,10.9504556080519,74
2,AL,2006,8.8,1,0,4545049,303000,56570,80656,6.66659479358748,1,0,15.3295490666137,12.6214880844915,11.2979484763224,10.9432340883372,66
2,AL,2007,9.6,0,0,4597688,296400,61350,81565,6.44671843761473,1,0,15.3410641264136,12.5994651724041,11.3091555273704,11.0243504501391,66
2,AL,2008,9.8,0,0,4637904,284400,62350,79812,6.13208035353901,1,0,15.3497730980064,12.5581369769112,11.2874291480724,11.0405189511082,64
2,AL,2009,10.9,0,0,4708708,246900,56280,77035,5.24347655450285,1,0,15.364924118384,12.4167386753333,11.2520151430159,10.9380945112283,71
2,AL,2010,10.2,0,0,4779736,236400,56840,75518,4.94587985612594,1,0,15.3798958728169,12.3732805645141,11.2321263174179,10.947995582211,68
2,AL,2011,10,0,0,4802740,237500,57360,74131,4.94509384226504,1,0,15.3846971463481,12.3779229024568,11.213589077375,10.9571024752735,68
2,AL,2012,9.3,0,0,4817484,243700,57430,73661,5.05865717457494,1,0,15.3877623580404,12.4036932396133,11.2072287657961,10.9583220938583,70
2,AL,2013,10.8,0,0,4833722,249400,61770,73371,5.15958509819141,1,0,15.3911273292828,12.4268133122281,11.203284041164,11.0311730886899,70
2,AL,2014,10.8,1,0,4840234,253200,54420,73154,5.23115204760762,1,0,15.3924736246316,12.4419349692522,11.2003220871132,10.9044870123372,70
2,AL,2015,10.3,0,0,4816089,257900,57330,73409,5.35496748502779,1,0,15.3874727458665,12.4603271918694,11.2038018228897,10.9565793259024,69
2,AL,2016,8.2,0,0,4863300,260700,60290,73976,5.36055764604281,1,0,15.3972277777978,12.4711255999216,11.2114959952575,11.0069215314835,76
